glyph,certainty,min_x,min_y,max_x,max_y,image_path
Ι,0.3178758488163208,2340,1346,2424,1450,P_06869_Z_494ff_R_001.jpg
Τ,0.1277212207675837,2408,1345,2491,1448,P_06869_Z_494ff_R_001.jpg
Α,0.18330832886664314,2462,1340,2565,1453,P_06869_Z_494ff_R_001.jpg
Ν,0.7455833797225968,2539,1344,2670,1445,P_06869_Z_494ff_R_001.jpg
Ο,0.3342112045912495,2652,1345,2758,1444,P_06869_Z_494ff_R_001.jpg
Ϲ,0.2790887258410685,2740,1345,2837,1445,P_06869_Z_494ff_R_001.jpg
Ρ,0.7165828568702151,2812,1344,2898,1450,P_06869_Z_494ff_R_001.jpg
Ε,0.39238317117524213,2879,1347,2978,1443,P_06869_Z_494ff_R_001.jpg
Ω,0.8670461726073232,2960,1344,3087,1438,P_06869_Z_494ff_R_001.jpg
Ν,0.23665358101006884,3073,1351,3181,1444,P_06869_Z_494ff_R_001.jpg
Ϲ,0.17190018585949238,3165,1349,3245,1439,P_06869_Z_494ff_R_001.jpg
Ι,0.18885011950976854,3230,1348,3305,1439,P_06869_Z_494ff_R_001.jpg
Δ,0.16470018479085705,2443,1464,2538,1563,P_06869_Z_494ff_R_001.jpg
Ε,0.3567893049140456,2520,1458,2612,1550,P_06869_Z_494ff_R_001.jpg
Κ,0.4409735501790191,2599,1453,2719,1547,P_06869_Z_494ff_R_001.jpg
Ε,0.2189941501105813,2704,1464,2787,1559,P_06869_Z_494ff_R_001.jpg
Ο,0.22921403709442792,2772,1463,2872,1560,P_06869_Z_494ff_R_001.jpg
Ν,0.27557085090732614,2855,1464,2977,1558,P_06869_Z_494ff_R_001.jpg
Ν,0.13793599523518255,2959,1462,3020,1553,P_06869_Z_494ff_R_001.jpg
Ω,0.9541812018602556,3006,1464,3141,1553,P_06869_Z_494ff_R_001.jpg
Ν,0.6726224828642807,3129,1454,3240,1555,P_06869_Z_494ff_R_001.jpg
Ν,0.20527927368225254,3226,1449,3324,1555,P_06869_Z_494ff_R_001.jpg
Ν,0.14605586710342314,3306,1439,3417,1554,P_06869_Z_494ff_R_001.jpg
Ν,0.2969027982759003,3391,1454,3519,1554,P_06869_Z_494ff_R_001.jpg
Ι,0.19318276712325627,3502,1451,3610,1552,P_06869_Z_494ff_R_001.jpg
Κ,0.8270536075554596,3589,1454,3703,1555,P_06869_Z_494ff_R_001.jpg
Α,0.11244873426963409,3678,1453,3775,1550,P_06869_Z_494ff_R_001.jpg
Ν,0.1237167235780111,3747,1453,3860,1549,P_06869_Z_494ff_R_001.jpg
Δ,0.15943406052313405,1284,1494,1366,1594,P_06869_Z_494ff_R_001.jpg
Ε,0.20443058649224133,1348,1489,1453,1590,P_06869_Z_494ff_R_001.jpg
Ν,0.6504412393078414,1435,1488,1580,1593,P_06869_Z_494ff_R_001.jpg
Ν,0.1671488966031435,1559,1474,1692,1590,P_06869_Z_494ff_R_001.jpg
Ν,0.16361875154776928,1673,1480,1809,1587,P_06869_Z_494ff_R_001.jpg
Ν,0.12005754087737266,1789,1474,1863,1578,P_06869_Z_494ff_R_001.jpg
Ο,0.3459586288713906,1848,1473,1948,1574,P_06869_Z_494ff_R_001.jpg
Ϲ,0.2556214889614704,1930,1473,2025,1567,P_06869_Z_494ff_R_001.jpg
Ν,0.13407211301967623,2004,1468,2105,1572,P_06869_Z_494ff_R_001.jpg
Ϲ,0.26118628475589384,2086,1467,2186,1570,P_06869_Z_494ff_R_001.jpg
Ϲ,0.1465968471688213,2166,1473,2246,1566,P_06869_Z_494ff_R_001.jpg
Ϲ,0.21456681159353624,867,1505,996,1596,P_06869_Z_494ff_R_001.jpg
Ν,0.1802510195190774,976,1500,1068,1598,P_06869_Z_494ff_R_001.jpg
Ϲ,0.41820140569895803,1052,1501,1139,1592,P_06869_Z_494ff_R_001.jpg
Ο,0.9096499255354247,1125,1495,1231,1593,P_06869_Z_494ff_R_001.jpg
Α,0.9012341004809851,2711,1571,2813,1681,P_06869_Z_494ff_R_001.jpg
Ϲ,0.22876775528079946,2792,1581,2891,1680,P_06869_Z_494ff_R_001.jpg
Δ,0.1309680927183971,2869,1578,2999,1678,P_06869_Z_494ff_R_001.jpg
Ν,0.13293661475566276,2978,1578,3082,1678,P_06869_Z_494ff_R_001.jpg
Ν,0.17336827862008425,3066,1564,3159,1677,P_06869_Z_494ff_R_001.jpg
Ν,0.17578049731092987,3128,1570,3216,1671,P_06869_Z_494ff_R_001.jpg
Ϲ,0.10178546805256068,3192,1577,3280,1672,P_06869_Z_494ff_R_001.jpg
Ν,0.17123250638963258,3265,1577,3324,1675,P_06869_Z_494ff_R_001.jpg
Ϲ,0.42784208763933024,3308,1574,3402,1664,P_06869_Z_494ff_R_001.jpg
Ι,0.35760828399635375,3384,1577,3442,1660,P_06869_Z_494ff_R_001.jpg
Ν,0.2769564949239151,3428,1578,3548,1666,P_06869_Z_494ff_R_001.jpg
Ε,0.1653340792277415,3528,1578,3625,1665,P_06869_Z_494ff_R_001.jpg
Ν,0.8219576813879804,3605,1582,3727,1669,P_06869_Z_494ff_R_001.jpg
Ε,0.11000687514314515,3715,1592,3823,1668,P_06869_Z_494ff_R_001.jpg
Ν,0.1530098592017383,3813,1588,3891,1664,P_06869_Z_494ff_R_001.jpg
Ν,0.1348702611628741,3869,1584,3966,1663,P_06869_Z_494ff_R_001.jpg
Τ,0.16883949957129266,2435,1572,2517,1662,P_06869_Z_494ff_R_001.jpg
Ν,0.13113244966683535,819,1615,955,1733,P_06869_Z_494ff_R_001.jpg
Ϲ,0.38821392471669297,931,1618,1037,1723,P_06869_Z_494ff_R_001.jpg
Ι,0.14348810173999607,1019,1609,1163,1718,P_06869_Z_494ff_R_001.jpg
Τ,0.3557478761661746,1118,1606,1248,1711,P_06869_Z_494ff_R_001.jpg
Α,0.3524884182712376,1227,1605,1353,1714,P_06869_Z_494ff_R_001.jpg
Τ,0.29652782479081186,1318,1608,1424,1715,P_06869_Z_494ff_R_001.jpg
Ε,0.26035605139016915,1407,1602,1513,1707,P_06869_Z_494ff_R_001.jpg
Ϲ,0.47960660899711655,1490,1607,1579,1710,P_06869_Z_494ff_R_001.jpg
Ϲ,0.26137662510009313,1563,1599,1673,1703,P_06869_Z_494ff_R_001.jpg
Ν,0.16367163026620987,1652,1603,1720,1705,P_06869_Z_494ff_R_001.jpg
Ϲ,0.13669536527745682,1706,1605,1839,1707,P_06869_Z_494ff_R_001.jpg
Ϲ,0.34985525726428796,1835,1597,1921,1693,P_06869_Z_494ff_R_001.jpg
Ν,0.1656626689712158,1905,1585,2005,1696,P_06869_Z_494ff_R_001.jpg
Ι,0.13727876989917331,1985,1582,2087,1691,P_06869_Z_494ff_R_001.jpg
Δ,0.8700563981348312,2064,1581,2187,1685,P_06869_Z_494ff_R_001.jpg
Η,0.34643137611534136,2165,1580,2293,1687,P_06869_Z_494ff_R_001.jpg
Ϲ,0.683085347370048,2282,1581,2389,1685,P_06869_Z_494ff_R_001.jpg
Ϲ,0.17033200251405797,4360,1660,4464,1782,P_06869_Z_494ff_R_001.jpg
Ν,0.18877826096621608,808,1730,952,1851,P_06869_Z_494ff_R_001.jpg
Ε,0.6800154325002309,927,1734,1037,1834,P_06869_Z_494ff_R_001.jpg
Τ,0.4432893589377629,1020,1727,1145,1829,P_06869_Z_494ff_R_001.jpg
Τ,0.25897854527443237,1122,1729,1227,1829,P_06869_Z_494ff_R_001.jpg
Ι,0.26472887154685354,1211,1725,1282,1829,P_06869_Z_494ff_R_001.jpg
Η,0.23329891229344785,1270,1724,1408,1832,P_06869_Z_494ff_R_001.jpg
Ε,0.5955460455229704,1393,1724,1503,1824,P_06869_Z_494ff_R_001.jpg
Ρ,0.9803932388938189,1480,1715,1568,1824,P_06869_Z_494ff_R_001.jpg
Ε,0.3399138480900062,1554,1713,1657,1822,P_06869_Z_494ff_R_001.jpg
Ω,0.49876642762446893,1645,1718,1785,1809,P_06869_Z_494ff_R_001.jpg
Ι,0.21296537331761364,1794,1709,1909,1811,P_06869_Z_494ff_R_001.jpg
Ο,0.32673514553557703,1892,1704,1995,1802,P_06869_Z_494ff_R_001.jpg
Δ,0.9850539853761534,1979,1695,2104,1795,P_06869_Z_494ff_R_001.jpg
Ε,0.8420654730197552,2080,1691,2194,1797,P_06869_Z_494ff_R_001.jpg
Μ,0.905536433594142,2173,1694,2318,1798,P_06869_Z_494ff_R_001.jpg
Ο,0.364488547431976,2299,1702,2396,1802,P_06869_Z_494ff_R_001.jpg
Ν,0.2645370956449548,2378,1703,2464,1793,P_06869_Z_494ff_R_001.jpg
Α,0.13177695283451638,2435,1703,2541,1797,P_06869_Z_494ff_R_001.jpg
Τ,0.4086707676916923,2520,1701,2607,1795,P_06869_Z_494ff_R_001.jpg
Ν,0.13951990440531586,2596,1694,2730,1801,P_06869_Z_494ff_R_001.jpg
Η,0.824814898622448,2714,1693,2850,1796,P_06869_Z_494ff_R_001.jpg
Ν,0.276833735895169,2838,1696,2965,1797,P_06869_Z_494ff_R_001.jpg
Ο,0.6022986699732933,2952,1692,3062,1791,P_06869_Z_494ff_R_001.jpg
Ν,0.400202693816522,3042,1695,3170,1794,P_06869_Z_494ff_R_001.jpg
Ν,0.156952130865389,3149,1686,3238,1781,P_06869_Z_494ff_R_001.jpg
Ϲ,0.12465881492608176,3218,1687,3314,1782,P_06869_Z_494ff_R_001.jpg
Ν,0.1259844608464106,3296,1682,3399,1782,P_06869_Z_494ff_R_001.jpg
Ν,0.14617055510369995,3380,1668,3480,1779,P_06869_Z_494ff_R_001.jpg
Μ,0.12122681455559794,3485,1692,3582,1785,P_06869_Z_494ff_R_001.jpg
Ρ,0.14788760530649953,3569,1697,3643,1789,P_06869_Z_494ff_R_001.jpg
Δ,0.09478590937877031,4378,1781,4479,1880,P_06869_Z_494ff_R_001.jpg
Ν,0.24912631963410284,388,1820,491,1896,P_06869_Z_494ff_R_001.jpg
Ν,0.1373136530402553,803,1850,932,1947,P_06869_Z_494ff_R_001.jpg
Ν,0.1742581438048615,912,1850,978,1945,P_06869_Z_494ff_R_001.jpg
Ω,0.7998941311858493,962,1843,1099,1941,P_06869_Z_494ff_R_001.jpg
Ν,0.14403898481109065,1088,1838,1218,1943,P_06869_Z_494ff_R_001.jpg
Ϲ,0.7177607217266917,1198,1834,1292,1928,P_06869_Z_494ff_R_001.jpg
Ο,0.7200552089840283,1277,1836,1377,1934,P_06869_Z_494ff_R_001.jpg
Ν,0.6460289843324681,1361,1832,1492,1936,P_06869_Z_494ff_R_001.jpg
Μ,0.4443479897312457,1475,1826,1625,1930,P_06869_Z_494ff_R_001.jpg
Ε,0.1381281628266102,1608,1833,1707,1924,P_06869_Z_494ff_R_001.jpg
Ν,0.12270670442265608,1690,1824,1761,1935,P_06869_Z_494ff_R_001.jpg
Υ,0.3761101563974159,1749,1823,1862,1933,P_06869_Z_494ff_R_001.jpg
Ν,0.16751413677951835,1844,1823,1908,1925,P_06869_Z_494ff_R_001.jpg
Ο,0.5744998168434312,1891,1821,1995,1916,P_06869_Z_494ff_R_001.jpg
Ν,0.8718106354763163,1978,1816,2117,1921,P_06869_Z_494ff_R_001.jpg
Ο,0.3489044071869932,2095,1818,2189,1908,P_06869_Z_494ff_R_001.jpg
Ϲ,0.8480818631962966,2175,1812,2274,1911,P_06869_Z_494ff_R_001.jpg
Ω,0.9031539504656525,2259,1816,2393,1905,P_06869_Z_494ff_R_001.jpg
Ν,0.18312405820869357,2379,1810,2442,1912,P_06869_Z_494ff_R_001.jpg
Ϲ,0.3410073073814367,2423,1808,2509,1901,P_06869_Z_494ff_R_001.jpg
Υ,0.26964019187549354,2492,1804,2591,1905,P_06869_Z_494ff_R_001.jpg
Τ,0.47408711523980357,2595,1806,2723,1906,P_06869_Z_494ff_R_001.jpg
Ε,0.25368660415118033,2708,1817,2796,1902,P_06869_Z_494ff_R_001.jpg
Τ,0.20454508015496506,2774,1815,2859,1907,P_06869_Z_494ff_R_001.jpg
Ω,0.8963675760611914,2850,1811,2984,1901,P_06869_Z_494ff_R_001.jpg
Ϲ,0.31647295248870877,2967,1803,3062,1905,P_06869_Z_494ff_R_001.jpg
Ι,0.13162192530972144,3034,1802,3125,1904,P_06869_Z_494ff_R_001.jpg
Ν,0.1540740733880313,3099,1799,3202,1905,P_06869_Z_494ff_R_001.jpg
Ν,0.14512868095969905,3181,1807,3270,1897,P_06869_Z_494ff_R_001.jpg
Ν,0.1573292604335713,3250,1802,3346,1900,P_06869_Z_494ff_R_001.jpg
Ν,0.14460228063839464,3325,1790,3407,1894,P_06869_Z_494ff_R_001.jpg
Ν,0.15269517124724488,3390,1798,3495,1898,P_06869_Z_494ff_R_001.jpg
Μ,0.1512451408999361,3476,1795,3581,1900,P_06869_Z_494ff_R_001.jpg
Ω,0.9367351310817833,3560,1807,3692,1898,P_06869_Z_494ff_R_001.jpg
Ν,0.2579884161589336,3674,1797,3794,1892,P_06869_Z_494ff_R_001.jpg
Ν,0.10407979571559275,4369,1865,4480,1980,P_06869_Z_494ff_R_001.jpg
Ϲ,0.18961544998173988,829,1945,940,2049,P_06869_Z_494ff_R_001.jpg
Ν,0.1782616822691617,922,1945,1040,2050,P_06869_Z_494ff_R_001.jpg
Λ,0.2885808809346437,1018,1941,1128,2053,P_06869_Z_494ff_R_001.jpg
Ε,0.38373947704035993,1105,1944,1205,2047,P_06869_Z_494ff_R_001.jpg
Τ,0.15525423313511927,1180,1939,1292,2048,P_06869_Z_494ff_R_001.jpg
Ν,0.1325600980377798,1263,1934,1371,2052,P_06869_Z_494ff_R_001.jpg
Ν,0.16522668967208284,1344,1939,1448,2044,P_06869_Z_494ff_R_001.jpg
Ν,0.14982498430206312,1430,1935,1538,2049,P_06869_Z_494ff_R_001.jpg
Ι,0.17473359596115315,1516,1935,1606,2042,P_06869_Z_494ff_R_001.jpg
Μ,0.8504045422168535,1583,1935,1753,2036,P_06869_Z_494ff_R_001.jpg
Α,0.18859715625071546,1731,1937,1802,2030,P_06869_Z_494ff_R_001.jpg
Ν,0.7610113333785046,1789,1931,1924,2035,P_06869_Z_494ff_R_001.jpg
Ν,0.5066253630364947,1905,1932,2040,2034,P_06869_Z_494ff_R_001.jpg
Υ,0.7978537852718276,2022,1931,2137,2038,P_06869_Z_494ff_R_001.jpg
Ν,0.9226922183876393,2115,1930,2252,2032,P_06869_Z_494ff_R_001.jpg
Ν,0.1357550519157869,2233,1922,2340,2029,P_06869_Z_494ff_R_001.jpg
Ϲ,0.1499583716963575,2323,1921,2430,2026,P_06869_Z_494ff_R_001.jpg
Ι,0.14409328562419543,2408,1922,2515,2030,P_06869_Z_494ff_R_001.jpg
Ν,0.919326748912345,2495,1914,2625,2026,P_06869_Z_494ff_R_001.jpg
Α,0.2321177312822183,2607,1903,2702,2020,P_06869_Z_494ff_R_001.jpg
Ν,0.14523194371485296,2670,1908,2775,2024,P_06869_Z_494ff_R_001.jpg
Α,0.16960826690142,2753,1914,2853,2019,P_06869_Z_494ff_R_001.jpg
Ν,0.22531588661150026,2837,1916,2957,2019,P_06869_Z_494ff_R_001.jpg
Δ,0.6450441924719825,2935,1904,3041,2004,P_06869_Z_494ff_R_001.jpg
Ε,0.24727871331772222,3021,1910,3101,2010,P_06869_Z_494ff_R_001.jpg
Ω,0.5720927390321147,3084,1922,3228,2010,P_06869_Z_494ff_R_001.jpg
Ν,0.6842577192047758,3197,1913,3306,2004,P_06869_Z_494ff_R_001.jpg
Α,0.27685297754507676,3288,1901,3384,2007,P_06869_Z_494ff_R_001.jpg
Ν,0.13765420643692897,3363,1906,3454,2006,P_06869_Z_494ff_R_001.jpg
Ν,0.1913299118231135,3429,1907,3536,2008,P_06869_Z_494ff_R_001.jpg
Ν,0.14685660020983562,3512,1907,3624,2011,P_06869_Z_494ff_R_001.jpg
Ν,0.1476243220424909,3608,1919,3695,2008,P_06869_Z_494ff_R_001.jpg
Ν,0.17014224518014995,3673,1921,3765,2011,P_06869_Z_494ff_R_001.jpg
Ν,0.1533760907879983,3717,1918,3795,2010,P_06869_Z_494ff_R_001.jpg
Ν,0.1289293291082758,3778,1911,3896,2011,P_06869_Z_494ff_R_001.jpg
Ν,0.12362738512813273,3885,1910,4007,1999,P_06869_Z_494ff_R_001.jpg
Ν,0.14749396894145642,3990,1900,4098,2000,P_06869_Z_494ff_R_001.jpg
Ϲ,0.11640621703317006,4365,1998,4478,2110,P_06869_Z_494ff_R_001.jpg
Ν,0.11237928603220405,403,2014,499,2102,P_06869_Z_494ff_R_001.jpg
Ι,0.10847267735433255,491,2023,541,2091,P_06869_Z_494ff_R_001.jpg
Ν,0.1230832067522578,822,2055,959,2157,P_06869_Z_494ff_R_001.jpg
Τ,0.3114894222089392,949,2051,1055,2156,P_06869_Z_494ff_R_001.jpg
Ι,0.39147889266096436,1036,2057,1107,2157,P_06869_Z_494ff_R_001.jpg
Μ,0.2870842664648905,1099,2055,1261,2153,P_06869_Z_494ff_R_001.jpg
Η,0.2860662207909197,1251,2057,1384,2154,P_06869_Z_494ff_R_001.jpg
Ϲ,0.4337871564137979,1368,2059,1466,2157,P_06869_Z_494ff_R_001.jpg
Ϲ,0.36997540709286075,1449,2058,1553,2160,P_06869_Z_494ff_R_001.jpg
Ν,0.5442681738634824,1540,2058,1667,2157,P_06869_Z_494ff_R_001.jpg
Ε,0.1458277758229025,1648,2045,1759,2149,P_06869_Z_494ff_R_001.jpg
Δ,0.15174416414992226,1742,2051,1848,2152,P_06869_Z_494ff_R_001.jpg
Ω,0.9199758542747081,1837,2052,1975,2140,P_06869_Z_494ff_R_001.jpg
Ν,0.9658166338737324,1963,2046,2095,2148,P_06869_Z_494ff_R_001.jpg
Π,0.15319637987444795,2076,2039,2185,2147,P_06869_Z_494ff_R_001.jpg
Α,0.19066060173568625,2161,2030,2263,2138,P_06869_Z_494ff_R_001.jpg
Ρ,0.8946383215736438,2242,2033,2333,2137,P_06869_Z_494ff_R_001.jpg
Ε,0.8508298801157669,2319,2033,2419,2136,P_06869_Z_494ff_R_001.jpg
Χ,0.8665144093692643,2407,2031,2510,2128,P_06869_Z_494ff_R_001.jpg
Ο,0.7359656625118726,2493,2031,2583,2126,P_06869_Z_494ff_R_001.jpg
Ι,0.4550853339490902,2568,2032,2630,2120,P_06869_Z_494ff_R_001.jpg
Γ,0.36674932885356726,2618,2029,2711,2125,P_06869_Z_494ff_R_001.jpg
Ε,0.442932282089711,2695,2032,2800,2131,P_06869_Z_494ff_R_001.jpg
Ϲ,0.1469096953775836,2780,2035,2852,2127,P_06869_Z_494ff_R_001.jpg
Α,0.3065924676752692,2837,2031,2930,2123,P_06869_Z_494ff_R_001.jpg
Ϲ,0.18460918621074102,2914,2029,3043,2128,P_06869_Z_494ff_R_001.jpg
Υ,0.31310328722355774,3040,2019,3165,2123,P_06869_Z_494ff_R_001.jpg
Ϲ,0.11655091362624315,3147,2024,3241,2117,P_06869_Z_494ff_R_001.jpg
Ϲ,0.36088281888636153,3222,2024,3306,2114,P_06869_Z_494ff_R_001.jpg
Ϲ,0.6596266763301123,3293,2032,3367,2114,P_06869_Z_494ff_R_001.jpg
Δ,0.14895494340839166,3355,2024,3457,2118,P_06869_Z_494ff_R_001.jpg
Ϲ,0.15433032983467054,3441,2023,3552,2127,P_06869_Z_494ff_R_001.jpg
Ν,0.16525385346993723,3533,2025,3620,2114,P_06869_Z_494ff_R_001.jpg
Ν,0.15543049179820242,3601,2020,3693,2119,P_06869_Z_494ff_R_001.jpg
Ρ,0.8178918744259148,3674,2022,3750,2113,P_06869_Z_494ff_R_001.jpg
Ι,0.11295387558438708,3735,2018,3823,2114,P_06869_Z_494ff_R_001.jpg
Ν,0.1338574229610547,3806,2024,3900,2114,P_06869_Z_494ff_R_001.jpg
Τ,0.1381776669392591,2685,2142,2787,2231,P_06869_Z_494ff_R_001.jpg
Ν,0.18185237982687905,2722,2144,2824,2245,P_06869_Z_494ff_R_001.jpg
Ε,0.39462761080359476,2812,2139,2915,2242,P_06869_Z_494ff_R_001.jpg
Μ,0.9025351185778321,2897,2133,3031,2236,P_06869_Z_494ff_R_001.jpg
Η,0.5836661336221,3016,2140,3117,2233,P_06869_Z_494ff_R_001.jpg
Τ,0.3265631701648966,3105,2138,3244,2237,P_06869_Z_494ff_R_001.jpg
Ε,0.17810349437700226,3235,2138,3324,2231,P_06869_Z_494ff_R_001.jpg
Ν,0.14311995417926282,3321,2131,3442,2220,P_06869_Z_494ff_R_001.jpg
Ν,0.1295748604953461,3435,2136,3537,2226,P_06869_Z_494ff_R_001.jpg
Ε,0.3147458374067814,3526,2136,3617,2235,P_06869_Z_494ff_R_001.jpg
Ν,0.1445749043539945,3599,2134,3687,2235,P_06869_Z_494ff_R_001.jpg
Ν,0.1271898375039437,3667,2134,3776,2239,P_06869_Z_494ff_R_001.jpg
Α,0.6859539043690757,836,2150,953,2261,P_06869_Z_494ff_R_001.jpg
Α,0.4167610007461465,935,2152,1041,2259,P_06869_Z_494ff_R_001.jpg
Λ,0.2552479406135201,1024,2156,1134,2267,P_06869_Z_494ff_R_001.jpg
Α,0.465282135843197,1116,2158,1216,2263,P_06869_Z_494ff_R_001.jpg
Ϲ,0.1393613206841559,1198,2170,1294,2259,P_06869_Z_494ff_R_001.jpg
Υ,0.30484926394116235,1276,2163,1381,2274,P_06869_Z_494ff_R_001.jpg
Ϲ,0.24082420844062752,1374,2164,1495,2264,P_06869_Z_494ff_R_001.jpg
Ϲ,0.15221723507125515,1480,2169,1578,2263,P_06869_Z_494ff_R_001.jpg
Ρ,0.1682251987078552,1561,2161,1637,2265,P_06869_Z_494ff_R_001.jpg
Μ,0.5347224251361065,1620,2156,1763,2258,P_06869_Z_494ff_R_001.jpg
Ν,0.1184554218135285,1804,2159,1925,2260,P_06869_Z_494ff_R_001.jpg
Τ,0.13844859449642025,1909,2156,2028,2260,P_06869_Z_494ff_R_001.jpg
Ι,0.24353739584918027,1976,2159,2047,2256,P_06869_Z_494ff_R_001.jpg
Ϲ,0.7368765350496124,2035,2158,2126,2252,P_06869_Z_494ff_R_001.jpg
Ϲ,0.45267572061156436,2107,2159,2205,2250,P_06869_Z_494ff_R_001.jpg
Ν,0.8239087831367865,2189,2151,2316,2254,P_06869_Z_494ff_R_001.jpg
Ο,0.4447970867515954,2298,2148,2399,2242,P_06869_Z_494ff_R_001.jpg
Λ,0.4630124134089674,2386,2136,2490,2243,P_06869_Z_494ff_R_001.jpg
Υ,0.45399257758713407,2468,2141,2566,2242,P_06869_Z_494ff_R_001.jpg
Ι,0.38957523908466624,2549,2141,2626,2227,P_06869_Z_494ff_R_001.jpg
Ω,0.3915670209992535,4329,2235,4424,2326,P_06869_Z_494ff_R_001.jpg
Ι,0.11815288042630438,4412,2239,4517,2328,P_06869_Z_494ff_R_001.jpg
Ν,0.12211301857376673,812,2272,925,2386,P_06869_Z_494ff_R_001.jpg
Ϲ,0.12957738163260643,905,2288,1002,2386,P_06869_Z_494ff_R_001.jpg
Τ,0.09271884628584987,1010,2314,1098,2415,P_06869_Z_494ff_R_001.jpg
Ι,0.22685019478429627,1112,2284,1197,2380,P_06869_Z_494ff_R_001.jpg
Ι,0.18925729407441533,1188,2271,1286,2372,P_06869_Z_494ff_R_001.jpg
Α,0.19501965748468064,1274,2270,1386,2371,P_06869_Z_494ff_R_001.jpg
Ι,0.13331991023535633,1364,2269,1457,2366,P_06869_Z_494ff_R_001.jpg
Ν,0.1355864557651736,1451,2273,1575,2371,P_06869_Z_494ff_R_001.jpg
Ν,0.12881018410621645,1557,2273,1621,2367,P_06869_Z_494ff_R_001.jpg
Τ,0.21350775258343654,1609,2267,1702,2370,P_06869_Z_494ff_R_001.jpg
Ρ,0.41447590547852936,1691,2271,1769,2363,P_06869_Z_494ff_R_001.jpg
Ο,0.2704507526528907,1756,2267,1851,2364,P_06869_Z_494ff_R_001.jpg
Ϲ,0.12354050799089239,1818,2271,1896,2367,P_06869_Z_494ff_R_001.jpg
Ϲ,0.32192680434029136,1886,2265,1971,2368,P_06869_Z_494ff_R_001.jpg
Ϲ,0.8569994098753873,1955,2268,2046,2357,P_06869_Z_494ff_R_001.jpg
Ϲ,0.6935062786414081,2032,2263,2121,2354,P_06869_Z_494ff_R_001.jpg
Ν,0.18003133701541765,2104,2264,2167,2354,P_06869_Z_494ff_R_001.jpg
Τ,0.2871424406524925,2157,2262,2246,2366,P_06869_Z_494ff_R_001.jpg
Ν,0.13257731217560445,2229,2261,2302,2381,P_06869_Z_494ff_R_001.jpg
Ϲ,0.2528431493554259,2286,2260,2376,2355,P_06869_Z_494ff_R_001.jpg
Ε,0.2844994119997193,2365,2258,2456,2350,P_06869_Z_494ff_R_001.jpg
Ι,0.14259419811291635,2440,2261,2510,2349,P_06869_Z_494ff_R_001.jpg
Ε,0.14332186074965494,2497,2258,2600,2355,P_06869_Z_494ff_R_001.jpg
Ι,0.10036933970939324,2590,2267,2712,2352,P_06869_Z_494ff_R_001.jpg
Ι,0.19069967971796234,2708,2250,2819,2341,P_06869_Z_494ff_R_001.jpg
Ϲ,0.25098831785457926,2803,2260,2889,2341,P_06869_Z_494ff_R_001.jpg
Ϲ,0.5048209876606499,2880,2259,2966,2344,P_06869_Z_494ff_R_001.jpg
Ϲ,0.3440294745184039,2953,2255,3040,2339,P_06869_Z_494ff_R_001.jpg
Ϲ,0.5127105458229626,3026,2215,3146,2382,P_06869_Z_494ff_R_001.jpg
Ν,0.13942578160192592,3131,2253,3199,2344,P_06869_Z_494ff_R_001.jpg
Α,0.19029028518689473,3184,2257,3285,2347,P_06869_Z_494ff_R_001.jpg
Ν,0.8566202203987373,3274,2248,3396,2345,P_06869_Z_494ff_R_001.jpg
Ι,0.19213557152306043,3379,2240,3470,2340,P_06869_Z_494ff_R_001.jpg
Ν,0.18462916003920488,3451,2236,3547,2340,P_06869_Z_494ff_R_001.jpg
Ν,0.16296677968291937,3525,2238,3620,2337,P_06869_Z_494ff_R_001.jpg
Ν,0.1636291398880742,3602,2246,3660,2335,P_06869_Z_494ff_R_001.jpg
Ν,0.1273144666464295,3647,2246,3737,2342,P_06869_Z_494ff_R_001.jpg
Ι,0.2088471666403003,3724,2261,3780,2345,P_06869_Z_494ff_R_001.jpg
Ϲ,0.10009633227536394,4330,2338,4449,2449,P_06869_Z_494ff_R_001.jpg
Ν,0.11632132841329303,4430,2349,4551,2465,P_06869_Z_494ff_R_001.jpg
Α,0.15209240412849326,2944,2374,3049,2461,P_06869_Z_494ff_R_001.jpg
Τ,0.5629974229532791,3036,2366,3118,2458,P_06869_Z_494ff_R_001.jpg
Ε,0.3227620559401014,3112,2365,3204,2454,P_06869_Z_494ff_R_001.jpg
Ϲ,0.1739096465749104,3188,2366,3279,2463,P_06869_Z_494ff_R_001.jpg
Ν,0.13210766658430667,3267,2360,3401,2461,P_06869_Z_494ff_R_001.jpg
Ν,0.16790947964500252,3382,2363,3460,2467,P_06869_Z_494ff_R_001.jpg
Ν,0.1643310265219828,3446,2385,3505,2460,P_06869_Z_494ff_R_001.jpg
Ν,0.13607341431043943,3448,2375,3554,2465,P_06869_Z_494ff_R_001.jpg
Ν,0.14537478403598056,833,2410,931,2525,P_06869_Z_494ff_R_001.jpg
Ι,0.17393806006088214,917,2400,982,2515,P_06869_Z_494ff_R_001.jpg
Ϲ,0.2943851380645196,963,2411,1052,2501,P_06869_Z_494ff_R_001.jpg
Ν,0.2272626365555398,1038,2411,1178,2510,P_06869_Z_494ff_R_001.jpg
Ε,0.25012150745663925,1164,2405,1267,2497,P_06869_Z_494ff_R_001.jpg
Μ,0.1517339332131512,1242,2397,1389,2498,P_06869_Z_494ff_R_001.jpg
Ϲ,0.15449466069033108,1379,2409,1488,2502,P_06869_Z_494ff_R_001.jpg
